SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 1.4925, 595, 0.0129, 0.0309, -1.0161, -0.5637, -0.0595, 1.1592, 19.1464, 25.2558, -64.2210, -1.5668, 0.4419, 41.4091, 0.9353, 0.0142, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.4950, 596, 0.0156, 0.0337, -1.0153, -0.0641, 0.0839, 0.6685, 19.1464, 25.2558, -64.2210, -1.5671, 0.4440, 41.4092, 0.9353, 0.0142, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.4975, 597, 0.0122, 0.0319, -1.0146, 0.0741, 0.3625, 0.1051, 19.1464, 25.2558, -64.2210, -1.5670, 0.4454, 41.4079, 0.9353, 0.0142, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5000, 598, 0.0148, 0.0352, -1.0142, -0.0734, 0.6368, -0.1091, 19.1464, 25.2558, -64.8348, -1.5684, 0.4483, 41.4062, 0.9353, 0.0142, 0.0012, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5025, 599, 0.0159, 0.0336, -1.0160, -0.7211, 0.7681, 0.0974, 20.3449, 25.7819, -64.8348, -1.5691, 0.4503, 41.4055, 0.9353, 0.0142, 0.0012, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5050, 600, 0.0159, 0.0336, -1.0160, -0.7211, 0.7681, 0.0974, 20.3449, 25.7819, -64.8348, -1.5698, 0.4522, 41.4048, 0.9353, 0.0142, 0.0012, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5075, 601, 0.0154, 0.0341, -1.0167, -1.5011, 0.1398, 1.1544, 20.3449, 25.7819, -64.8348, -1.5720, 0.4517, 41.4070, 0.9353, 0.0142, 0.0012, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5100, 602, 0.0149, 0.0342, -1.0136, -0.9273, 0.0778, 0.7368, 20.3449, 25.7819, -64.8348, -1.5733, 0.4515, 41.4080, 0.9353, 0.0142, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5125, 603, 0.0147, 0.0351, -1.0155, -0.3523, 0.0145, 0.5291, 20.3449, 25.7819, -64.8348, -1.5751, 0.4526, 41.4084, 0.9353, 0.0143, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5150, 604, 0.0153, 0.0331, -1.0146, 0.1487, 0.1566, 0.2482, 19.4972, 25.6650, -65.0395, -1.5758, 0.4563, 41.4075, 0.9353, 0.0143, 0.0011, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5175, 605, 0.0156, 0.0333, -1.0164, 0.0007, 0.4314, -0.0360, 19.4972, 25.6650, -65.0395, -1.5773, 0.4613, 41.4059, 0.9353, 0.0143, 0.0011, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5200, 606, 0.0154, 0.0342, -1.0172, -0.7194, 0.5627, 0.1005, 19.4972, 25.6650, -65.0395, -1.5784, 0.4627, 41.4048, 0.9353, 0.0143, 0.0011, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5225, 607, 0.0139, 0.0370, -1.0146, -1.5084, 0.4868, 0.4498, 19.4972, 25.6650, -65.0395, -1.5814, 0.4627, 41.4047, 0.9353, 0.0143, 0.0011, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5250, 608, 0.0158, 0.0351, -1.0164, -1.6475, 0.2772, 0.9422, 19.4972, 25.6650, -65.0395, -1.5842, 0.4625, 41.4059, 0.9353, 0.0144, 0.0011, -0.3535, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5275, 609, 0.0133, 0.0332, -1.0174, -1.6419, -0.1360, 1.2981, 19.8772, 25.1388, -63.9287, -1.5864, 0.4607, 41.4085, 0.9353, 0.0144, 0.0011, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5300, 610, 0.0138, 0.0348, -1.0136, -1.0652, -0.3367, 1.1624, 19.8772, 25.1388, -63.9287, -1.5877, 0.4587, 41.4107, 0.9353, 0.0144, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5325, 611, 0.0178, 0.0375, -1.0138, -0.4206, -0.2612, 0.7429, 19.8772, 25.1388, -63.9287, -1.5894, 0.4592, 41.4118, 0.9353, 0.0144, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5350, 612, 0.0124, 0.0342, -1.0153, 0.0065, -0.0498, 0.2510, 19.8772, 25.1388, -63.9287, -1.5936, 0.4615, 41.4115, 0.9353, 0.0144, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5375, 613, 0.0146, 0.0322, -1.0141, -0.0701, 0.2940, -0.0340, 19.8772, 25.1388, -63.9287, -1.5947, 0.4663, 41.4104, 0.9353, 0.0145, 0.0011, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5400, 614, 0.0141, 0.0338, -1.0150, -0.2131, 0.2241, 0.0367, 19.7018, 25.4896, -65.3025, -1.5971, 0.4693, 41.4093, 0.9353, 0.0145, 0.0011, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5425, 615, 0.0132, 0.0340, -1.0150, -1.0031, 0.2171, 0.3149, 19.7018, 25.4896, -65.3025, -1.5985, 0.4688, 41.4090, 0.9353, 0.0145, 0.0011, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5450, 616, 0.0132, 0.0342, -1.0166, -1.5039, 0.2106, 0.8036, 19.7018, 25.4896, -65.3025, -1.6007, 0.4678, 41.4101, 0.9353, 0.0145, 0.0011, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5475, 617, 0.0136, 0.0338, -1.0161, -1.6451, 0.1389, 1.1541, 19.7018, 25.4896, -65.3025, -1.6030, 0.4668, 41.4120, 0.9353, 0.0145, 0.0011, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5500, 618, 0.0141, 0.0378, -1.0157, -0.6351, -0.3320, 0.8834, 19.7018, 25.4896, -65.3025, -1.6044, 0.4650, 41.4133, 0.9353, 0.0145, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5525, 619, 0.0141, 0.0378, -1.0157, -0.6351, -0.3320, 0.8834, 18.9126, 25.3142, -64.5718, -1.6058, 0.4633, 41.4141, 0.9353, 0.0145, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5550, 620, 0.0106, 0.0378, -1.0156, -0.2124, 0.0876, -0.0312, 18.9126, 25.3142, -64.5718, -1.6142, 0.4630, 41.4125, 0.9353, 0.0146, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5575, 621, 0.0108, 0.0430, -1.0178, -0.2868, 0.2255, -0.2433, 18.9126, 25.3142, -64.5718, -1.6208, 0.4620, 41.4105, 0.9353, 0.0147, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5600, 622, 0.0141, 0.0453, -1.0133, -0.7143, 0.2180, 0.4554, 18.9126, 25.3142, -64.5718, -1.6264, 0.4620, 41.4102, 0.9353, 0.0147, 0.0012, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5625, 623, 0.0154, 0.0346, -1.0142, -1.4274, -0.0652, 1.1576, 18.9126, 25.3142, -64.5718, -1.6283, 0.4609, 41.4118, 0.9353, 0.0147, 0.0013, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5650, 624, 0.0158, 0.0349, -1.0144, -1.9274, -0.2762, 1.5094, 19.2341, 25.6358, -64.0748, -1.6314, 0.4592, 41.4144, 0.9353, 0.0147, 0.0013, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5675, 625, 0.0163, 0.0327, -1.0141, -1.8531, -0.3460, 1.7904, 19.2341, 25.6358, -64.0748, -1.6340, 0.4574, 41.4177, 0.9353, 0.0147, 0.0013, -0.3536, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5700, 626, 0.0147, 0.0319, -1.0175, -1.3491, -0.4108, 1.7224, 19.2341, 25.6358, -64.0748, -1.6350, 0.4552, 41.4208, 0.9353, 0.0148, 0.0013, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5725, 627, 0.0139, 0.0309, -1.0184, -0.4880, -0.4023, 1.3044, 19.2341, 25.6358, -64.0748, -1.6336, 0.4531, 41.4227, 0.9353, 0.0147, 0.0013, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5750, 628, 0.0134, 0.0333, -1.0150, -0.2057, -0.1909, 0.6723, 19.2341, 25.6358, -64.0748, -1.6329, 0.4524, 41.4229, 0.9353, 0.0147, 0.0013, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5775, 629, 0.0138, 0.0370, -1.0163, -0.2083, 0.0155, 0.5294, 19.9942, 25.7527, -64.6010, -1.6355, 0.4532, 41.4231, 0.9353, 0.0147, 0.0013, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5800, 630, 0.0167, 0.0369, -1.0140, -0.5704, 0.2190, 0.4557, 19.9942, 25.7527, -64.6010, -1.6373, 0.4549, 41.4232, 0.9352, 0.0148, 0.0013, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5825, 631, 0.0156, 0.0370, -1.0161, -1.2145, 0.1431, 0.9451, 19.9942, 25.7527, -64.6010, -1.6394, 0.4546, 41.4246, 0.9352, 0.0148, 0.0013, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5850, 632, 0.0177, 0.0332, -1.0145, -1.7851, -0.0698, 1.5066, 19.9942, 25.7527, -64.6010, -1.6418, 0.4538, 41.4275, 0.9352, 0.0148, 0.0014, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5875, 633, 0.0159, 0.0337, -1.0177, -1.9250, -0.3465, 1.7903, 19.9942, 25.7527, -64.6010, -1.6446, 0.4520, 41.4312, 0.9352, 0.0148, 0.0014, -0.3537, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5900, 634, 0.0153, 0.0306, -1.0156, -1.5634, -0.5496, 1.7940, 19.9942, 25.7527, -64.6010, -1.6460, 0.4495, 41.4349, 0.9352, 0.0148, 0.0014, -0.3538, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5925, 635, 0.0172, 0.0305, -1.0065, -0.7715, -0.6124, 1.7266, 19.4095, 25.1681, -64.8641, -1.6453, 0.4475, 41.4383, 0.9352, 0.0148, 0.0014, -0.3538, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5950, 636, 0.0144, 0.0351, -1.0167, 0.0894, -0.7396, 1.1008, 19.4095, 25.1681, -64.8641, -1.6436, 0.4448, 41.4402, 0.9352, 0.0148, 0.0014, -0.3538, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.5975, 637, 0.0144, 0.0351, -1.0167, 0.0894, -0.7396, 1.1008, 19.4095, 25.1681, -64.8641, -1.6420, 0.4422, 41.4420, 0.9352, 0.0148, 0.0015, -0.3538, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6000, 638, 0.0148, 0.0370, -1.0161, -1.2197, 0.3522, 0.3824, 19.4095, 25.1681, -64.8641, -1.6442, 0.4424, 41.4419, 0.9352, 0.0148, 0.0015, -0.3538, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6025, 639, 0.0129, 0.0377, -1.0163, -1.9357, 0.2078, 0.8028, 19.4095, 25.1681, -64.8641, -1.6479, 0.4413, 41.4430, 0.9352, 0.0148, 0.0015, -0.3538, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6050, 640, 0.0136, 0.0375, -1.0157, -2.2893, -0.1407, 1.3668, 20.1111, 25.3435, -64.6595, -1.6522, 0.4396, 41.4459, 0.9352, 0.0148, 0.0015, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6075, 641, 0.0122, 0.0353, -1.0155, -2.2887, -0.2091, 1.3678, 20.1111, 25.3435, -64.6595, -1.6562, 0.4375, 41.4488, 0.9352, 0.0149, 0.0015, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6100, 642, 0.0153, 0.0367, -1.0145, -1.7145, -0.2715, 1.0202, 20.1111, 25.3435, -64.6595, -1.6591, 0.4359, 41.4508, 0.9352, 0.0149, 0.0016, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6125, 643, 0.0157, 0.0347, -1.0142, -1.3575, -0.1304, 0.7391, 20.1111, 25.3435, -64.6595, -1.6608, 0.4351, 41.4520, 0.9352, 0.0149, 0.0016, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6150, 644, 0.0121, 0.0358, -1.0172, -1.2894, 0.0778, 0.3864, 20.1111, 25.3435, -64.6595, -1.6629, 0.4338, 41.4523, 0.9352, 0.0149, 0.0016, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6175, 645, 0.0138, 0.0384, -1.0153, -1.8690, 0.4173, 0.2403, 19.7311, 26.2204, -65.5656, -1.6668, 0.4337, 41.4517, 0.9352, 0.0149, 0.0016, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6200, 646, 0.0135, 0.0501, -1.0101, -3.3098, 0.6129, 0.3044, 19.7311, 26.2204, -65.5656, -1.6757, 0.4337, 41.4514, 0.9352, 0.0150, 0.0016, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6225, 647, 0.0244, 0.0889, -1.0111, -8.2790, 1.0584, 0.4976, 19.7311, 26.2204, -65.5656, -1.6987, 0.4359, 41.4519, 0.9352, 0.0152, 0.0017, -0.3539, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6250, 648, 0.0158, 0.0539, -1.0129, -12.4434, 1.2917, 2.5141, 19.7311, 26.2204, -65.5656, -1.7294, 0.4384, 41.4575, 0.9351, 0.0155, 0.0018, -0.3540, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6275, 649, 0.0064, -0.0027, -1.0206, -12.5040, 1.0757, 4.0558, 19.7311, 26.2204, -65.5656, -1.7579, 0.4402, 41.4671, 0.9351, 0.0157, 0.0018, -0.3540, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6300, 650, 0.0066, -0.0005, -1.0172, -8.9765, 0.5550, 3.4412, 19.0295, 26.4835, -65.0687, -1.7770, 0.4403, 41.4747, 0.9351, 0.0159, 0.0019, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6325, 651, 0.0152, 0.0308, -1.0127, -2.6474, -0.1449, 1.6459, 19.0295, 26.4835, -65.0687, -1.7808, 0.4388, 41.4774, 0.9351, 0.0159, 0.0019, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6350, 652, 0.0138, 0.0373, -1.0107, -3.0157, 0.1332, 0.6619, 19.0295, 26.4835, -65.0687, -1.7866, 0.4378, 41.4775, 0.9351, 0.0159, 0.0019, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6375, 653, 0.0151, 0.0379, -1.0128, -3.0195, 0.2729, 0.2401, 19.0295, 26.4835, -65.0687, -1.7925, 0.4373, 41.4765, 0.9351, 0.0160, 0.0020, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6400, 654, 0.0152, 0.0390, -1.0151, -3.8849, 0.4727, 0.2354, 19.0295, 26.4835, -65.0687, -1.8007, 0.4372, 41.4757, 0.9351, 0.0160, 0.0020, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6425, 655, 0.0152, 0.0390, -1.0151, -3.8849, 0.4727, 0.2354, 19.4095, 26.0158, -65.5364, -1.8087, 0.4371, 41.4752, 0.9351, 0.0161, 0.0020, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6450, 656, 0.0169, 0.0399, -1.0122, -3.8771, 0.2608, 1.2178, 19.4095, 26.0158, -65.5364, -1.8169, 0.4368, 41.4772, 0.9351, 0.0162, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6475, 657, 0.0131, 0.0407, -1.0127, -3.4409, -0.1482, 1.3646, 19.4095, 26.0158, -65.5364, -1.8241, 0.4349, 41.4797, 0.9351, 0.0162, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6500, 658, 0.0131, 0.0400, -1.0167, -2.4344, -0.2082, 1.0878, 19.4095, 26.0158, -65.5364, -1.8287, 0.4329, 41.4813, 0.9350, 0.0163, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6525, 659, 0.0179, 0.0396, -1.0146, -1.5029, -0.0619, 0.5979, 19.4095, 26.0158, -65.5364, -1.8314, 0.4330, 41.4816, 0.9350, 0.0163, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6550, 660, 0.0144, 0.0361, -1.0147, -1.0765, 0.2860, 0.1739, 20.0526, 25.6942, -65.9164, -1.8321, 0.4335, 41.4812, 0.9350, 0.0163, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6575, 661, 0.0147, 0.0401, -1.0133, -1.1518, 0.6284, 0.0987, 20.0526, 25.6942, -65.9164, -1.8344, 0.4346, 41.4807, 0.9350, 0.0163, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6600, 662, 0.0158, 0.0383, -1.0136, -1.8740, 0.9656, 0.1621, 20.0526, 25.6942, -65.9164, -1.8374, 0.4362, 41.4803, 0.9350, 0.0163, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6625, 663, 0.0162, 0.0418, -1.0129, -2.8087, 0.8906, 0.2313, 20.0526, 25.6942, -65.9164, -1.8433, 0.4374, 41.4802, 0.9350, 0.0164, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6650, 664, 0.0148, 0.0388, -1.0128, -3.8131, 0.7447, 0.5812, 20.0526, 25.6942, -65.9164, -1.8510, 0.4380, 41.4811, 0.9350, 0.0165, 0.0021, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6675, 665, 0.0148, 0.0411, -1.0163, -4.3143, 0.5351, 0.7232, 20.0526, 25.6942, -65.9164, -1.8603, 0.4381, 41.4824, 0.9350, 0.0165, 0.0022, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6700, 666, 0.0144, 0.0411, -1.0158, -3.3014, 0.1290, 1.0111, 19.7895, 26.1619, -64.8933, -1.8672, 0.4371, 41.4840, 0.9350, 0.0166, 0.0022, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6725, 667, 0.0158, 0.0404, -1.0149, -2.0803, 0.0717, 0.5248, 19.7895, 26.1619, -64.8933, -1.8712, 0.4366, 41.4843, 0.9350, 0.0166, 0.0022, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6750, 668, 0.0166, 0.0415, -1.0115, -1.7246, 0.2142, 0.0338, 19.7895, 26.1619, -64.8933, -1.8751, 0.4374, 41.4832, 0.9350, 0.0167, 0.0022, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6775, 669, 0.0148, 0.0396, -1.0134, -1.5132, 0.4919, -0.3196, 19.7895, 26.1619, -64.8933, -1.8776, 0.4378, 41.4813, 0.9350, 0.0167, 0.0022, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6800, 670, 0.0123, 0.0379, -1.0170, -1.7311, 0.6283, -0.4620, 19.7895, 26.1619, -64.8933, -1.8800, 0.4376, 41.4791, 0.9350, 0.0167, 0.0022, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6825, 671, 0.0159, 0.0397, -1.0147, -2.0897, 0.8282, 0.0239, 20.3157, 25.8112, -64.9810, -1.8837, 0.4389, 41.4785, 0.9350, 0.0167, 0.0022, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6850, 672, 0.0151, 0.0407, -1.0133, -2.3703, 0.6829, 1.0046, 20.3157, 25.8112, -64.9810, -1.8881, 0.4395, 41.4805, 0.9350, 0.0168, 0.0022, -0.3541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6875, 673, 0.0151, 0.0407, -1.0133, -2.3703, 0.6829, 1.0046, 20.3157, 25.8112, -64.9810, -1.8924, 0.4400, 41.4824, 0.9350, 0.0168, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6900, 674, 0.0139, 0.0415, -1.0142, -1.9330, -0.0666, 0.8768, 20.3157, 25.8112, -64.9810, -1.8961, 0.4387, 41.4841, 0.9350, 0.0168, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6925, 675, 0.0139, 0.0437, -1.0157, -1.1436, 0.0089, 0.5975, 20.3157, 25.8112, -64.9810, -1.8994, 0.4380, 41.4850, 0.9350, 0.0169, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6950, 676, 0.0173, 0.0432, -1.0169, -0.9331, 0.3554, 0.1731, 20.1988, 25.9573, -64.7471, -1.9024, 0.4400, 41.4845, 0.9350, 0.0169, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.6975, 677, 0.0161, 0.0436, -1.0151, -0.9372, 0.8348, 0.1660, 20.1988, 25.9573, -64.7471, -1.9048, 0.4420, 41.4841, 0.9350, 0.0169, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7000, 678, 0.0167, 0.0496, -1.0116, -1.6543, 0.8273, 0.5843, 20.1988, 25.9573, -64.7471, -1.9096, 0.4434, 41.4849, 0.9350, 0.0170, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7025, 679, 0.0149, 0.0338, -1.0170, -2.3686, 0.6810, 1.2844, 20.1988, 25.9573, -64.7471, -1.9127, 0.4439, 41.4874, 0.9350, 0.0170, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7050, 680, 0.0144, 0.0300, -1.0169, -2.6540, 0.5408, 1.4958, 20.1988, 25.9573, -64.7471, -1.9159, 0.4439, 41.4905, 0.9350, 0.0170, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7075, 681, 0.0144, 0.0358, -1.0149, -1.7892, 0.4095, 1.4995, 19.9357, 25.6942, -65.0102, -1.9177, 0.4437, 41.4935, 0.9350, 0.0170, 0.0023, -0.3542, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7100, 682, 0.0144, 0.0391, -1.0150, -0.7069, 0.0066, 1.3678, 19.9357, 25.6942, -65.0102, -1.9177, 0.4429, 41.4961, 0.9350, 0.0170, 0.0023, -0.3543, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7125, 683, 0.0138, 0.0407, -1.0175, 0.2259, -0.0520, 0.8110, 19.9357, 25.6942, -65.0102, -1.9172, 0.4429, 41.4973, 0.9350, 0.0170, 0.0023, -0.3543, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7150, 684, 0.0144, 0.0380, -1.0159, 0.9404, 0.1618, 0.2497, 19.9357, 25.6942, -65.0102, -1.9131, 0.4432, 41.4971, 0.9350, 0.0170, 0.0023, -0.3543, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7175, 685, 0.0159, 0.0398, -1.0161, 0.8666, 0.2312, 0.0387, 19.9357, 25.6942, -65.0102, -1.9105, 0.4449, 41.4962, 0.9350, 0.0170, 0.0023, -0.3543, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
1, 1.7200, 686, 0.0146, 0.0400, -1.0169, 0.5765, 0.4352, -0.0349, 19.5557, 25.8404, -64.5133, -1.9089, 0.4466, 41.4949, 0.9350, 0.0170, 0.0023, -0.3543, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
